committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00640110,WILLIAMS FOR CONGRESS,2018,TER,201809299124258457,17,SB17.5964,1264387,ORG,ORGANIZATION,C00640110,,RUSSELL PRINTING,TN,JOSHUA WILLIAMS FOR CONGRESS,,,,POSTAGE FOR MAILERS,,,2018-07-25 00:00:00,2530.00,H,HOUSE,02,,,,,,,,TN,TENNESSEE,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:44.828,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4093020181593004514,KNOXVILLE,37916,ADMINISTRATIVE,,2018,SB,4100120181593019655,http://docquery.fec.gov/cgi-bin/fecimg/?201809299124258457,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266851,17,SB17.112339,1264412,ORG,ORGANIZATION,,,ARENA COMMUNICATIONS,UT,,,,,ADVERTISING - VETS MAILER,,,2018-07-02 00:00:00,25746.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.789,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4093020181593004518,SALT LAKE CITY,84104,OTHER,,2018,SB,4100120181593019793,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266851,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266852,17,SB17.113033,1264412,ORG,ORGANIZATION,,,ARENA COMMUNICATIONS,UT,,,,,ADVERTISING - POST CARD MAILER,,,2018-07-13 00:00:00,912.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.789,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4093020181593004518,SALT LAKE CITY,84104,OTHER,,2018,SB,4100120181593019797,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266852,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266878,17,SB17.112366,1264412,ORG,ORGANIZATION,,,CLOCKWORK SYSTEMS,MD,,,,,FUNDRAISING - DIRECT MAILER,,,2018-07-03 00:00:00,843.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.796,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,F3,4093020181593004518,BETHESDA,20816,FUNDRAISING,,2018,SB,4100120181593019955,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266878,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266887,17,SB17.113044,1264412,ORG,ORGANIZATION,,,MONACO GROUP,CA,,,,,ADVERTISING - POST CARD MAILER,,,2018-07-18 00:00:00,6008.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.799,,,,0.00,,,,004,Advertising Expenses ,,,,,,,H,F3,4093020181593004518,SANTA ANA,92705,OTHER,,2018,SB,4100120181593020005,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266887,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266890,17,SB17.112368,1264412,ORG,ORGANIZATION,,,PINNACLE LIST COMPANY,VA,,,,,FUNDRAISING - DIRECT MAILER,,,2018-07-03 00:00:00,3456.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.8,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,F3,4093020181593004518,ARLINGTON,22206,FUNDRAISING,,2018,SB,4100120181593020027,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266890,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266896,17,SB17.112365,1264412,ORG,ORGANIZATION,,,SOUTHWEST PUBLISHING & MAILING CORP.,KS,,,,,FUNDRAISING - DIRECT MAILER,,,2018-07-03 00:00:00,13203.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.802,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,F3,4093020181593004518,TOPEKA,66609,FUNDRAISING,,2018,SB,4100120181593020061,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266896,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266896,17,SB17.112380,1264412,ORG,ORGANIZATION,,,SOUTHWEST PUBLISHING & MAILING CORP.,KS,,,,,FUNDRAISING - DIRECT MAILER,,,2018-07-09 00:00:00,12974.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.802,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,F3,4093020181593004518,TOPEKA,66609,FUNDRAISING,,2018,SB,4100120181593020063,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266896,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266897,17,SB17.112364,1264412,ORG,ORGANIZATION,,,STEVE BROWN DIRECT MARKETING,FL,,,,,FUNDRAISING - DIRECT MAILER,,,2018-07-03 00:00:00,2553.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.802,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,F3,4093020181593004518,TALLAHASSEE,32313,FUNDRAISING,,2018,SB,4100120181593020069,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266897,Operating Expenditures,,,,,,
C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS,2018,12P,201809309124266904,17,SB17.112367,1264412,ORG,ORGANIZATION,,,WILAND INC,CO,,,,,FUNDRAISING - DIRECT MAILER,,,2018-07-03 00:00:00,558.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-10-02 01:35:49.804,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,F3,4093020181593004518,DENVER,80217,FUNDRAISING,,2018,SB,4100120181593020109,http://docquery.fec.gov/cgi-bin/fecimg/?201809309124266904,Operating Expenditures,,,,,,
C00653840,SUE ZWAHLEN FOR CONGRESS,2018,Q2,201807139115445201,17,17-339,1246439,ORG,ORGANIZATION,,,"MAILRITE PRINT & MAIL, INC.",CA,,,,,MAILER,,,2018-05-19 00:00:00,65331.20,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:29:25.695,,,,0.00,,,,006,Campaign Materials,,,,,,,H,F3,4071320181575851831,SACRAMENTO,95834,OTHER,,2018,SB,4071520181575973041,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115445201,Operating Expenditures,,,,,,
C00653840,SUE ZWAHLEN FOR CONGRESS,2018,Q2,201807139115445202,17,17-322,1246439,ORG,ORGANIZATION,,,"MAILRITE PRINT & MAIL, INC.",CA,,,,,MAILER,,,2018-06-11 00:00:00,83752.68,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:29:25.695,,,,0.00,,,,006,Campaign Materials,,,,,,,H,F3,4071320181575851831,SACRAMENTO,95834,OTHER,,2018,SB,4071520181575973043,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115445202,Operating Expenditures,,,,,,
C00655795,SHAMUS SAYED FOR CONGRESS,2018,TER,201807149115488574,17,EXPB309,1247105,ORG,ORGANIZATION,,,THOMAS PARTNERS STRATEGIES,CA,,,,,CAMPAIGN MAILERS,,,2018-05-22 00:00:00,9830.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.31,,,,0.00,,,,006,Campaign Materials,,,,,,,H,F3,4071420181575931751,GLENDALE,912022502,OTHER,,2018,SB,4071520181575968072,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115488574,Operating Expenditures,,,,,,
C00665638,YOUNG KIM FOR CONGRESS,2018,Q2,201807149115472947,17,B-9493,1246886,ORG,ORGANIZATION,,,GILLIARD BLANNING & ASSOCIATES INC.,CA,,,,,SLATE MAILER APPEARANCE AND DESIGN CONSULTING,,,2018-06-07 00:00:00,2580.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.311,,,,0.00,,,,006,Campaign Materials,,,,,,,H,F3,4071420181575931654,ROCKLIN,957653796,OTHER,,2018,SB,4071520181575968358,http://docquery.fec.gov/cgi-bin/fecimg/?201807149115472947,Operating Expenditures,,,,,,
C00557652,NORMA TORRES FOR CONGRESS,2018,12P,201807139115453180,17,EXPB2730,1246478,ORG,ORGANIZATION,,,"COPS VOTER GUIDE, INC.",CA,,,,,SLATE MAILER,,,2018-04-18 00:00:00,3711.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2018-07-16 01:30:54.336,,,,0.00,,,,006,Campaign Materials,,,,,,,H,F3,4071420181575931481,FOLSOM,95630,OTHER,,2018,SB,4071520181575973335,http://docquery.fec.gov/cgi-bin/fecimg/?201807139115453180,Operating Expenditures,,,,,,
C00505776,FRIENDS OF MIA LOVE,2017,Q3,201710159075758284,17,SB17.I4239,1187484,ORG,ORGANIZATION,,,ARENA COMMUNICATIONS,UT,,,,,MAILER,,,2017-07-21 00:00:00,5548.07,,,,,,,,,,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2017-10-21 01:52:02.914,,,,0.00,,,,003,Solicitation and Fundraising Expenses ,,,,,,,H,F3,4101620171458295142,SALT LAKE CITY,84104,OTHER,,2018,SB,4102020171458768558,http://docquery.fec.gov/cgi-bin/fecimg/?201710159075758284,Operating Expenditures,,,,,,
